PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Open Graph URL,Canonical URL,Canonical URL code,Canonical URL patch,Canonical URL patch status,Is valid Open Graph,Open Graph attributes,Open Graph values,Depth,Is indexable page,No. of all inlinks
20,https://tranvas.com/id/solutions/deep-work,Deep Work — Uninterrupted Focus | Tranvas,text/html; charset=utf-8,false,200,0,https://tranvas.com,https://tranvas.com/id/solutions/deep-work,200,,,true,"og:type
og:image:alt
og:image:height
og:image:width
og:image
og:locale
og:site_name
og:url
og:description
og:title","website
Tranvas - Unified Life Operating System
512
512
https://tranvas.com/icon.png
en_US
Tranvas
https://tranvas.com
Tranvas is the all-in-one Life Operating System designed for clarity, growth, and control. Master habits, plan daily tasks, track finances, and achieve your goals.
Tranvas | The Unified Life Operating System",0,true,1
20,https://tranvas.com/id/terms-of-service,Terms of Service — User Agreement & Usage Rules | Tranvas,text/html; charset=utf-8,false,200,0,https://tranvas.com,https://tranvas.com/id/terms-of-service,200,,,true,"og:type
og:image:alt
og:image:height
og:image:width
og:image
og:locale
og:site_name
og:url
og:description
og:title","website
Tranvas - Unified Life Operating System
512
512
https://tranvas.com/icon.png
en_US
Tranvas
https://tranvas.com
Tranvas is the all-in-one Life Operating System designed for clarity, growth, and control. Master habits, plan daily tasks, track finances, and achieve your goals.
Tranvas | The Unified Life Operating System",0,true,1
20,https://tranvas.com/id/login,Log In — Welcome Back | Tranvas,text/html; charset=utf-8,false,200,0,https://tranvas.com,https://tranvas.com/id/login,200,,,true,"og:type
og:image:alt
og:image:height
og:image:width
og:image
og:locale
og:site_name
og:url
og:description
og:title","website
Tranvas - Unified Life Operating System
512
512
https://tranvas.com/icon.png
en_US
Tranvas
https://tranvas.com
Tranvas is the all-in-one Life Operating System designed for clarity, growth, and control. Master habits, plan daily tasks, track finances, and achieve your goals.
Tranvas | The Unified Life Operating System",0,true,1
20,https://tranvas.com/id/solutions/freelancer,For Freelancers — Scale Your Workflow | Tranvas,text/html; charset=utf-8,false,200,0,https://tranvas.com,https://tranvas.com/id/solutions/freelancer,200,,,true,"og:type
og:image:alt
og:image:height
og:image:width
og:image
og:locale
og:site_name
og:url
og:description
og:title","website
Tranvas - Unified Life Operating System
512
512
https://tranvas.com/icon.png
en_US
Tranvas
https://tranvas.com
Tranvas is the all-in-one Life Operating System designed for clarity, growth, and control. Master habits, plan daily tasks, track finances, and achieve your goals.
Tranvas | The Unified Life Operating System",0,true,1
20,https://tranvas.com/id/contact,Contact Us — Get in Touch with Support | Tranvas,text/html; charset=utf-8,false,200,0,https://tranvas.com,https://tranvas.com/id/contact,200,,,true,"og:type
og:image:alt
og:image:height
og:image:width
og:image
og:locale
og:site_name
og:url
og:description
og:title","website
Tranvas - Unified Life Operating System
512
512
https://tranvas.com/icon.png
en_US
Tranvas
https://tranvas.com
Tranvas is the all-in-one Life Operating System designed for clarity, growth, and control. Master habits, plan daily tasks, track finances, and achieve your goals.
Tranvas | The Unified Life Operating System",0,true,1
20,https://tranvas.com/id/register,Sign Up — Start Your Journey | Tranvas,text/html; charset=utf-8,false,200,0,https://tranvas.com,https://tranvas.com/id/register,200,,,true,"og:type
og:image:alt
og:image:height
og:image:width
og:image
og:locale
og:site_name
og:url
og:description
og:title","website
Tranvas - Unified Life Operating System
512
512
https://tranvas.com/icon.png
en_US
Tranvas
https://tranvas.com
Tranvas is the all-in-one Life Operating System designed for clarity, growth, and control. Master habits, plan daily tasks, track finances, and achieve your goals.
Tranvas | The Unified Life Operating System",0,true,1
20,https://tranvas.com/id/privacy-policy,Privacy Policy — How We Protect Your Data | Tranvas,text/html; charset=utf-8,false,200,0,https://tranvas.com,https://tranvas.com/id/privacy-policy,200,,,true,"og:type
og:image:alt
og:image:height
og:image:width
og:image
og:locale
og:site_name
og:url
og:description
og:title","website
Tranvas - Unified Life Operating System
512
512
https://tranvas.com/icon.png
en_US
Tranvas
https://tranvas.com
Tranvas is the all-in-one Life Operating System designed for clarity, growth, and control. Master habits, plan daily tasks, track finances, and achieve your goals.
Tranvas | The Unified Life Operating System",0,true,1
20,https://tranvas.com/id/solutions/personalgrowth,Personal Growth — Master Your Self-System | Tranvas,text/html; charset=utf-8,false,200,0,https://tranvas.com,https://tranvas.com/id/solutions/personalgrowth,200,,,true,"og:type
og:image:alt
og:image:height
og:image:width
og:image
og:locale
og:site_name
og:url
og:description
og:title","website
Tranvas - Unified Life Operating System
512
512
https://tranvas.com/icon.png
en_US
Tranvas
https://tranvas.com
Tranvas is the all-in-one Life Operating System designed for clarity, growth, and control. Master habits, plan daily tasks, track finances, and achieve your goals.
Tranvas | The Unified Life Operating System",0,true,1
20,https://tranvas.com/id/about,About Us — Our Mission | Tranvas,text/html; charset=utf-8,false,200,0,https://tranvas.com,https://tranvas.com/id/about,200,,,true,"og:type
og:image:alt
og:image:height
og:image:width
og:image
og:locale
og:site_name
og:url
og:description
og:title","website
Tranvas - Unified Life Operating System
512
512
https://tranvas.com/icon.png
en_US
Tranvas
https://tranvas.com
Tranvas is the all-in-one Life Operating System designed for clarity, growth, and control. Master habits, plan daily tasks, track finances, and achieve your goals.
Tranvas | The Unified Life Operating System",0,true,1
20,https://tranvas.com/id/solutions/mental-clarity,Mental Health — Journaling & Mindfulness | Tranvas,text/html; charset=utf-8,false,200,0,https://tranvas.com,https://tranvas.com/id/solutions/mental-clarity,200,,,true,"og:type
og:image:alt
og:image:height
og:image:width
og:image
og:locale
og:site_name
og:url
og:description
og:title","website
Tranvas - Unified Life Operating System
512
512
https://tranvas.com/icon.png
en_US
Tranvas
https://tranvas.com
Tranvas is the all-in-one Life Operating System designed for clarity, growth, and control. Master habits, plan daily tasks, track finances, and achieve your goals.
Tranvas | The Unified Life Operating System",0,true,1
20,https://tranvas.com/id/resources/guide,User Guide — Master the OS | Tranvas,text/html; charset=utf-8,false,200,0,https://tranvas.com,https://tranvas.com/id/resources/guide,200,,,true,"og:type
og:image:alt
og:image:height
og:image:width
og:image
og:locale
og:site_name
og:url
og:description
og:title","website
Tranvas - Unified Life Operating System
512
512
https://tranvas.com/icon.png
en_US
Tranvas
https://tranvas.com
Tranvas is the all-in-one Life Operating System designed for clarity, growth, and control. Master habits, plan daily tasks, track finances, and achieve your goals.
Tranvas | The Unified Life Operating System",0,true,1
20,https://tranvas.com/id/solutions/finance-mastery,Financial Clarity — Manage Assets & Cashflow | Tranvas,text/html; charset=utf-8,false,200,0,https://tranvas.com,https://tranvas.com/id/solutions/finance-mastery,200,,,true,"og:type
og:image:alt
og:image:height
og:image:width
og:image
og:locale
og:site_name
og:url
og:description
og:title","website
Tranvas - Unified Life Operating System
512
512
https://tranvas.com/icon.png
en_US
Tranvas
https://tranvas.com
Tranvas is the all-in-one Life Operating System designed for clarity, growth, and control. Master habits, plan daily tasks, track finances, and achieve your goals.
Tranvas | The Unified Life Operating System",0,true,1
20,https://tranvas.com/id/pricing,Pricing & Plans — Choose Your Journey | Tranvas,text/html; charset=utf-8,false,200,0,https://tranvas.com,https://tranvas.com/id/pricing,200,,,true,"og:type
og:image:alt
og:image:height
og:image:width
og:image
og:locale
og:site_name
og:url
og:description
og:title","website
Tranvas - Unified Life Operating System
512
512
https://tranvas.com/icon.png
en_US
Tranvas
https://tranvas.com
Tranvas is the all-in-one Life Operating System designed for clarity, growth, and control. Master habits, plan daily tasks, track finances, and achieve your goals.
Tranvas | The Unified Life Operating System",0,true,1
20,https://tranvas.com/id/resources/blog,Blog — Productivity Insights | Tranvas,text/html; charset=utf-8,false,200,0,https://tranvas.com,https://tranvas.com/id/resources/blog,200,,,true,"og:type
og:image:alt
og:image:height
og:image:width
og:image
og:locale
og:site_name
og:url
og:description
og:title","website
Tranvas - Unified Life Operating System
512
512
https://tranvas.com/icon.png
en_US
Tranvas
https://tranvas.com
Tranvas is the all-in-one Life Operating System designed for clarity, growth, and control. Master habits, plan daily tasks, track finances, and achieve your goals.
Tranvas | The Unified Life Operating System",0,true,1
