PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Redirect URL,Redirect URL code,Redirect URL patch,Redirect URL patch status,Redirect chain URLs,Redirect chain URLs codes,Is redirect loop,No. of all inlinks,No. of redirect inlinks,First found at
0,https://tranvas.com/en/solutions/career-accelerator,,,false,307,0,https://tranvas.com/solutions/career-accelerator,200,,,https://tranvas.com/solutions/career-accelerator,200,false,1,0,https://tranvas.com/solutions/career-accelerator
0,https://tranvas.com/en/solutions/atomic-system,,,false,307,0,https://tranvas.com/solutions/atomic-system,200,,,https://tranvas.com/solutions/atomic-system,200,false,1,0,https://tranvas.com/solutions/atomic-system
0,https://tranvas.com/en/about,,,false,307,0,https://tranvas.com/about,200,,,https://tranvas.com/about,200,false,1,0,https://tranvas.com/about
0,https://tranvas.com/en/solutions/mental-clarity,,,false,307,0,https://tranvas.com/solutions/mental-clarity,200,,,https://tranvas.com/solutions/mental-clarity,200,false,1,0,https://tranvas.com/solutions/mental-clarity
0,https://tranvas.com/en/features/calendar,,,false,307,0,https://tranvas.com/features/calendar,200,,,https://tranvas.com/features/calendar,200,false,1,0,https://tranvas.com/features/calendar
0,https://tranvas.com/en/features/planner,,,false,307,0,https://tranvas.com/features/planner,200,,,https://tranvas.com/features/planner,200,false,1,0,https://tranvas.com/features/planner
0,https://tranvas.com/en/resources/help,,,false,307,0,https://tranvas.com/resources/help,200,,,https://tranvas.com/resources/help,200,false,1,0,https://tranvas.com/resources/help
0,https://tranvas.com/en/contact,,,false,307,0,https://tranvas.com/contact,200,,,https://tranvas.com/contact,200,false,1,0,https://tranvas.com/contact
0,https://tranvas.com/en/features/goal,,,false,307,0,https://tranvas.com/features/goal,200,,,https://tranvas.com/features/goal,200,false,1,0,https://tranvas.com/features/goal
0,https://tranvas.com/en/resources/blog,,,false,307,0,https://tranvas.com/resources/blog,200,,,https://tranvas.com/resources/blog,200,false,1,0,https://tranvas.com/resources/blog
0,https://tranvas.com/en/resources/ai-trust,,,false,307,0,https://tranvas.com/resources/ai-trust,200,,,https://tranvas.com/resources/ai-trust,200,false,1,0,https://tranvas.com/resources/ai-trust
0,https://tranvas.com/en/login,,,false,307,0,https://tranvas.com/login,200,,,https://tranvas.com/login,200,false,1,0,https://tranvas.com/login
0,https://tranvas.com/en/privacy-policy,,,false,307,0,https://tranvas.com/privacy-policy,200,,,https://tranvas.com/privacy-policy,200,false,1,0,https://tranvas.com/privacy-policy
0,https://tranvas.com/en/resources/community,,,false,307,0,https://tranvas.com/resources/community,200,,,https://tranvas.com/resources/community,200,false,1,0,https://tranvas.com/resources/community
